E01000032,Barking and Dagenham 002B,Public Order Offences,0,0,3,1,0,1,3,2,1,1,0,2
E01000032,Barking and Dagenham 002B,Robbery,6,1,4,5,2,2,2,3,1,2,1,5
E01000032,Barking and Dagenham 002B,Theft,6,5,9,2,6,1,5,6,3,5,0,3
E01000032,Barking and Dagenham 002B,Vehicle Offences,1,1,1,1,0,0,1,1,3,0,6,0
E01000032,Barking and Dagenham 002B,Violence Against the Person,10,6,5,6,2,3,1,5,2,3,5,7
E01000033,Barking and Dagenham 006A,Arson and Criminal Damage,0,1,1,0,1,0,0,0,1,1,2,1
E01000033,Barking and Dagenham 006A,Burglary,0,1,3,0,0,1,0,0,0,1,0,0
E01000033,Barking and Dagenham 006A,Drug Offences,0,1,1,0,0,1,0,0,0,0,0,0
E01000033,Barking and Dagenham 006A,Miscellaneous Crimes Against Society,0,0,0,0,0,0,0,0,0,0,0,0
E01000033,Barking and Dagenham 006A,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,0,0
E01000033,Barking and Dagenham 006A,Public Order Offences,0,0,0,0,0,0,0,0,1,0,0,0
E01000033,Barking and Dagenham 006A,Robbery,0,0,1,0,0,1,0,0,1,0,0,1
E01000033,Barking and Dagenham 006A,Theft,2,1,0,0,0,0,1,1,2,0,2,0
E01000033,Barking and Dagenham 006A,Vehicle Offences,2,2,2,1,1,1,1,0,1,0,0,0
E01000033,Barking and Dagenham 006A,Violence Against the Person,7,5,0,2,5,5,2,3,4,1,3,5
E01000034,Barking and Dagenham 003A,Arson and Criminal Damage,0,1,0,0,1,0,2,2,0,1,1,1
E01000034,Barking and Dagenham 003A,Burglary,0,1,0,0,0,0,0,0,0,0,0,1
E01000034,Barking and Dagenham 003A,Drug Offences,2,1,1,1,1,0,2,0,0,1,1,0
E01000034,Barking and Dagenham 003A,Miscellaneous Crimes Against Society,0,0,0,0,2,1,0,0,1,1,1,0
E01000034,Barking and Dagenham 003A,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,0,0
E01000034,Barking and Dagenham 003A,Public Order Offences,0,0,1,1,0,1,0,1,0,0,0,0
E01000034,Barking and Dagenham 003A,Robbery,0,0,1,0,2,0,0,0,1,0,0,0
E01000034,Barking and Dagenham 003A,Theft,0,0,1,0,1,2,0,0,0,2,1,2
E01000034,Barking and Dagenham 003A,Vehicle Offences,0,3,1,2,0,3,0,0,0,0,0,0
E01000034,Barking and Dagenham 003A,Violence Against the Person,3,9,3,2,3,3,6,2,2,1,3,3
E01000035,Barking and Dagenham 010A,Arson and Criminal Damage,1,3,2,1,3,1,1,1,0,1,2,2
E01000035,Barking and Dagenham 010A,Burglary,8,2,3,1,1,0,3,2,4,4,0,2
E01000035,Barking and Dagenham 010A,Drug Offences,1,1,3,3,1,5,1,2,1,0,4,0
E01000035,Barking and Dagenham 010A,Miscellaneous Crimes Against Society,0,0,1,2,0,0,0,0,0,2,1,0
E01000035,Barking and Dagenham 010A,Possession of Weapons,0,0,0,0,0,0,0,0,0,2,1,0
E01000035,Barking and Dagenham 010A,Public Order Offences,0,1,0,2,3,3,0,0,2,3,1,0
E01000035,Barking and Dagenham 010A,Robbery,0,1,2,0,2,1,2,3,2,0,1,0
E01000035,Barking and Dagenham 010A,Theft,1,5,7,6,2,2,2,3,5,1,9,2
E01000035,Barking and Dagenham 010A,Vehicle Offences,0,3,1,2,2,3,2,4,3,2,4,3
E01000035,Barking and Dagenham 010A,Violence Against the Person,6,5,7,12,4,6,4,5,4,10,5,6
E01000036,Barking and Dagenham 010B,Arson and Criminal Damage,0,0,1,1,2,1,1,0,0,0,0,1
E01000036,Barking and Dagenham 010B,Burglary,1,0,1,0,4,1,3,1,0,1,1,2
E01000036,Barking and Dagenham 010B,Drug Offences,0,0,1,0,0,0,1,0,0,1,1,0
E01000036,Barking and Dagenham 010B,Miscellaneous Crimes Against Society,0,0,1,0,0,0,0,0,0,0,0,0
E01000036,Barking and Dagenham 010B,Possession of Weapons,0,0,1,0,0,0,1,0,0,0,0,0
E01000036,Barking and Dagenham 010B,Public Order Offences,0,1,1,2,0,2,1,0,3,1,1,0
